Eff Yr Built,Above Grd SF,Basemt Fin SF,Basemt Unf SF,Garage SF,Est Land SF,Unincorporated,Quality_cat,Garage Attached,Design_1 Sty Townh,Design_Bi Level,Design_Condo,Design_Modular,Design_Multi Sty,Design_Multi Sty Townh,Design_Paired,Design_Patio,Design_Ranch,Design_Split level,Market Area_101,Market Area_102,Market Area_103,Market Area_104,Market Area_105,Market Area_106,Market Area_107,Market Area_108,Market Area_109,Market Area_401,Market Area_402,Market Area_403,Market Area_404,Market Area_405,Market Area_407,Market Area_501,Market Area_502,Market Area_503,Market Area_505,Market Area_506,Market Area_507,Market Area_630,Market Area_632,Market Area_633,Market Area_634,Time Adjust Sales Price,Property Type_DUP_TRI,Property Type_RCON,Property Type_SFR,Property Type_TWNHM
2010,1884.0,0.0,850.0,441,6117.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,497458.244448,0,0,1,0
2009,1867.0,0.0,788.0,600,6110.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,488607.983150453,0,0,1,0
2009,1805.0,788.0,0.0,600,8555.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,509933.803924377,0,0,1,0
2007,3561.0,0.0,1667.0,683,7804.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,617908.063672673,0,0,1,0
2007,3561.0,0.0,1667.0,683,7804.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,592347.347992964,0,0,1,0
2009,2640.0,1204.0,0.0,484,9740.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,515212.176951026,0,0,1,0
2012,2392.0,0.0,1214.0,554,5010.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,556161.64617337,0,0,1,0
2010,2082.0,0.0,1068.0,658,6665.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,477794.270343824,0,0,1,0
2010,2392.0,1214.0,0.0,554,5709.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,532860.594854603,0,0,1,0
2002,2036.0,924.0,100.0,702,7508.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,666062.872277743,0,0,1,0
2002,2463.0,0.0,1290.0,938,10172.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,694126.226314681,0,0,1,0
2016,2674.0,0.0,984.0,610,7245.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,754582.874302113,0,0,1,0
2005,2350.0,0.0,1348.0,536,8206.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,726658.860492887,0,0,1,0
2015,2433.0,464.0,731.0,528,9700.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,859592.928989593,0,0,1,0
2015,2612.0,0.0,1380.0,528,9382.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,761832.116856497,0,0,1,0
2015,2612.0,0.0,1380.0,528,9382.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,727463.163816419,0,0,1,0
2015,2523.0,1385.0,315.0,1051,15995.0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1099488.14861993,0,0,1,0
2015,2022.0,0.0,1007.0,840,9243.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,615035.89409692,0,0,1,0
2016,2565.0,0.0,853.0,0,9481.0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,750174.45330207,0,0,1,0
2016,2784.0,0.0,1497.0,637,9445.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,786286.157217176,0,0,1,0
2013,5179.0,2245.0,250.0,840,17943.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,948000.0,0,0,1,0
2016,2988.0,0.0,943.0,1085,9169.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,816958.974326504,0,0,1,0
2004,2058.0,0.0,1049.0,748,15139.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,686305.046978714,0,0,1,0
2007,2058.0,0.0,1049.0,748,15139.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,741333.96,0,0,1,0
2018,2018.0,0.0,1099.0,439,7975.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,513633.342815791,0,0,1,0
2018,2651.0,0.0,726.0,540,8202.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,532924.147538714,0,0,1,0
2018,2658.0,0.0,1324.0,655,6498.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,588226.670789534,0,0,1,0
2015,2431.0,1982.0,288.0,0,6820.0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,622128.176649891,0,0,1,0
2018,2018.0,0.0,2018.0,439,6270.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,525510.80637315,0,0,1,0
2015,2617.0,0.0,1308.0,564,6918.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,566020.788983379,0,0,1,0
2018,2651.0,0.0,1342.0,540,6270.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,547769.439818821,0,0,1,0
2016,3098.0,0.0,1413.0,834,7370.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,665769.019051269,0,0,1,0
2017,1791.0,0.0,1791.0,436,6498.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,509486.463822502,0,0,1,0
2017,1791.0,0.0,1791.0,436,6498.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,515078.051359396,0,0,1,0
2017,1791.0,0.0,1791.0,436,6498.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,513803.817891026,0,0,1,0
2016,3518.0,0.0,1649.0,754,7370.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,695711.705836794,0,0,1,0
2017,2658.0,0.0,1324.0,655,6498.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,615476.882512003,0,0,1,0
2017,2651.0,0.0,726.0,540,8752.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,587471.284077785,0,0,1,0
2017,2651.0,0.0,1342.0,540,6270.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,545407.62914226,0,0,1,0
2016,2559.0,0.0,883.0,503,7872.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,540160.643900586,0,0,1,0
2017,2651.0,0.0,1342.0,540,6270.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,562172.194789615,0,0,1,0
2016,1791.0,0.0,1791.0,436,6270.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,480490.200613953,0,0,1,0
2017,2658.0,0.0,1064.0,655,6498.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,579018.183319094,0,0,1,0
2016,2559.0,0.0,883.0,503,6270.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,606014.150253841,0,0,1,0
2017,2018.0,0.0,2018.0,439,6498.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,528784.583614302,0,0,1,0
2016,2018.0,0.0,1099.0,439,6270.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,577154.377697615,0,0,1,0
2016,2018.0,1663.0,263.0,439,6270.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,616579.633073039,0,0,1,0
2016,2651.0,0.0,1342.0,540,6270.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,516867.817514187,0,0,1,0
2017,2658.0,0.0,1324.0,655,6270.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,591805.868646557,0,0,1,0
2016,2559.0,0.0,1248.0,503,6270.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,546363.389438297,0,0,1,0
2016,2559.0,0.0,1248.0,503,6270.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,535688.036445811,0,0,1,0
2017,2651.0,0.0,1342.0,540,6498.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,568105.665729213,0,0,1,0
2016,2651.0,0.0,726.0,540,7466.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,513606.821820091,0,0,1,0
2016,2559.0,1086.0,159.0,503,6507.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,592319.188549929,0,0,1,0
2016,2559.0,1086.0,159.0,503,6507.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,594299.321520171,0,0,1,0
2016,2559.0,0.0,883.0,503,6569.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,616367.171387632,0,0,1,0
2016,1791.0,1657.0,134.0,436,6574.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,616794.042711838,0,0,1,0
2016,1791.0,1657.0,134.0,436,6574.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,554402.36838166,0,0,1,0
2016,2018.0,1663.0,263.0,439,6783.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,613902.59243712,0,0,1,0
2015,2617.0,990.0,304.0,564,6783.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,600981.779349453,0,0,1,0
2015,2617.0,990.0,304.0,564,6783.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,593123.921806126,0,0,1,0
2015,2617.0,990.0,304.0,564,6555.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,613020.047176352,0,0,1,0
2015,2617.0,990.0,304.0,564,6555.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,563221.375943465,0,0,1,0
2015,1778.0,446.0,1330.0,451,6555.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,561188.245479102,0,0,1,0
2015,2857.0,1123.0,296.0,620,6783.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,653591.009693526,0,0,1,0
2015,2857.0,1123.0,296.0,620,6783.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,594545.591669363,0,0,1,0
2015,2617.0,0.0,1308.0,564,6783.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,606563.976970174,0,0,1,0
2015,2617.0,0.0,1308.0,564,6783.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,582140.145476383,0,0,1,0
2015,2020.0,0.0,1011.0,447,8050.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,595463.23660365,0,0,1,0
2017,3483.0,0.0,739.0,770,13966.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,799080.782822101,0,0,1,0
2017,2783.0,0.0,1138.0,943,13626.0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,755355.286651168,0,0,1,0
2016,3112.0,0.0,1532.0,787,7873.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,706401.685475944,0,0,1,0
2017,4609.0,1655.0,724.0,1115,14787.0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,886491.237162178,0,0,1,0
2016,2371.0,0.0,2371.0,716,7873.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,677704.78371227,0,0,1,0
2016,3518.0,0.0,1649.0,754,7873.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,654751.055392869,0,0,1,0
2016,3518.0,0.0,1649.0,754,7873.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,654157.506044403,0,0,1,0
2018,2848.0,0.0,2848.0,1050,14429.0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,705983.384614515,0,0,1,0
2016,3099.0,0.0,1413.0,823,7873.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,566622.853056918,0,0,1,0
2016,2375.0,0.0,2375.0,669,7873.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,653529.398538526,0,0,1,0
2018,3483.0,0.0,1430.0,770,14910.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,652475.099473078,0,0,1,0
2017,2371.0,0.0,2371.0,716,7873.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,637450.505898851,0,0,1,0
2017,2371.0,0.0,2371.0,716,7873.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,640979.550980436,0,0,1,0
2017,3611.0,0.0,1777.0,668,7873.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,675564.235244354,0,0,1,0
2018,3836.0,0.0,1860.0,805,14551.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,720221.801792537,0,0,1,0
2017,2371.0,0.0,2371.0,716,7873.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,579708.585487635,0,0,1,0
2017,3099.0,0.0,1107.0,824,7873.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,622953.03880775,0,0,1,0
2017,4609.0,0.0,2394.0,706,15032.0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,922119.07226585,0,0,1,0
2017,2371.0,0.0,1239.0,716,8999.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,641498.446149391,0,0,1,0
2018,2783.0,0.0,2783.0,943,14694.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,761296.68137611,0,0,1,0
2018,2371.0,0.0,1239.0,716,10938.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,630772.662914942,0,0,1,0
2018,3483.0,0.0,1430.0,770,15230.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,685103.609287714,0,0,1,0
2018,2375.0,0.0,2375.0,669,8821.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,614367.579418383,0,0,1,0
2018,4609.0,0.0,2394.0,706,14855.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,743184.034672105,0,0,1,0
2018,4356.0,0.0,1088.0,764,8857.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,703388.398624745,0,0,1,0
2018,4609.0,0.0,2394.0,958,15384.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,730660.789652006,0,0,1,0
2019,3652.0,0.0,1734.0,708,8809.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,630423.34289079,0,0,1,0
2018,2848.0,0.0,2848.0,644,19828.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,763212.305867388,0,0,1,0
2019,3084.0,0.0,1456.0,700,10105.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,652872.56436934,0,0,1,0
2017,2783.0,0.0,2783.0,530,21118.0,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,806565.170281662,0,0,1,0
2019,3652.0,0.0,1734.0,708,10603.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,633771.965726156,0,0,1,0
2018,2848.0,0.0,2848.0,644,35835.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,856747.930552177,0,0,1,0
2019,4356.0,0.0,1088.0,764,10045.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,721557.244317866,0,0,1,0
2018,2783.0,520.0,683.0,943,22641.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,816526.84193067,0,0,1,0
2018,2783.0,520.0,683.0,943,22641.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,905000.0,0,0,1,0
2019,3084.0,0.0,1456.0,700,7767.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,649463.67141253,0,0,1,0
2018,2848.0,0.0,2848.0,896,19391.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,826098.767192854,0,0,1,0
2019,4356.0,0.0,1088.0,764,7748.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,705584.528567576,0,0,1,0
2018,3483.0,0.0,1430.0,770,19596.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,786609.753117256,0,0,1,0
2019,3652.0,0.0,1734.0,708,9142.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,647292.064696047,0,0,1,0
2018,2848.0,0.0,2848.0,644,19586.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,827089.407430082,0,0,1,0
2019,3084.0,0.0,1456.0,700,9491.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,655266.285786917,0,0,1,0
2019,4356.0,0.0,1088.0,764,8050.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,707979.831378307,0,0,1,0
2018,4609.0,0.0,2394.0,965,19563.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,953823.997900182,0,0,1,0
2019,3652.0,0.0,1734.0,708,7989.0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,651720.5485344,0,0,1,0
2020,3652.0,0.0,1756.0,696,8067.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,636000.0,0,0,1,0
2018,2783.0,0.0,2783.0,530,20003.0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,806579.566916963,0,0,1,0
2019,2783.0,0.0,1138.0,530,20112.0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,774549.394940294,0,0,1,0
2020,4188.0,0.0,2195.0,679,11488.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,717500.0,0,0,1,0
